time	V(n004)
Step Information: Wyp=100m  (Run: 1/9)
2.587736619343321e-003	1.703068e+000
2.587738782111200e-003	1.703064e+000
2.587739418946508e-003	1.703063e+000
2.587739945777034e-003	1.703063e+000
2.588301462317215e-003	1.702257e+000
2.599386818747275e-003	1.704945e+000
2.599550056242974e-003	1.705247e+000
2.599794912486523e-003	1.705720e+000
2.600056092479642e-003	1.706239e+000
2.600152555649313e-003	1.706434e+000
2.600152932458569e-003	1.706435e+000
2.600674915635550e-003	1.707493e+000
2.620411280150106e-003	1.734074e+000
2.640166937298597e-003	1.740655e+000
2.655893543855386e-003	1.735345e+000
2.660242523144169e-003	1.731366e+000
2.663383432650493e-003	1.727471e+000
2.664528822307409e-003	1.725906e+000
2.665442325640904e-003	1.724592e+000
2.665766830777695e-003	1.724114e+000
2.666040457805927e-003	1.723706e+000
2.666131192556174e-003	1.723569e+000
2.666209027332204e-003	1.723452e+000
2.666233984592130e-003	1.723414e+000
2.666255311618071e-003	1.723382e+000
2.666262141355283e-003	1.723372e+000
2.666267930598607e-003	1.723363e+000
2.666269810411140e-003	1.723360e+000
2.666271375526156e-003	1.723358e+000
2.666271904344982e-003	1.723357e+000
2.666272321384874e-003	1.723356e+000
2.666272479448508e-003	1.723356e+000
2.666272589726907e-003	1.723356e+000
2.666272642042558e-003	1.723356e+000
2.666272674282607e-003	1.723356e+000
2.666272697639046e-003	1.723356e+000
2.666272726496849e-003	1.723356e+000
2.666272743932930e-003	1.723356e+000
2.699662542182232e-003	1.672765e+000
2.700222558600870e-003	1.671916e+000
2.700224721368751e-003	1.671913e+000
2.700225358204062e-003	1.671912e+000
2.700225885034592e-003	1.671911e+000
2.700787401574808e-003	1.671106e+000
2.711873079128156e-003	1.673840e+000
2.712035995500567e-003	1.674143e+000
2.712280370059185e-003	1.674617e+000
2.712541036255043e-003	1.675137e+000
2.712639522501426e-003	1.675337e+000
2.712639907213326e-003	1.675338e+000
2.713160854893143e-003	1.676398e+000
2.733311140903110e-003	1.703599e+000
2.753481124162354e-003	1.710160e+000
2.769716683971692e-003	1.704453e+000
2.774004162435434e-003	1.700463e+000
2.776970519303655e-003	1.696741e+000
2.778073932131867e-003	1.695224e+000
2.778933411333996e-003	1.693984e+000
2.779248262422279e-003	1.693520e+000
2.779510787062623e-003	1.693128e+000
2.779599549066932e-003	1.692994e+000
2.779675637740503e-003	1.692879e+000
2.779700158413218e-003	1.692842e+000
2.779721146885103e-003	1.692811e+000
2.779727864477084e-003	1.692800e+000
2.779733561574066e-003	1.692792e+000
2.779735410872262e-003	1.692789e+000
2.779736949704536e-003	1.692787e+000
2.779737470364383e-003	1.692786e+000
2.779737880170139e-003	1.692785e+000
2.779738036134141e-003	1.692785e+000
2.779738144572249e-003	1.692785e+000
2.779738196310379e-003	1.692785e+000
2.779738228153442e-003	1.692785e+000
2.779738252226430e-003	1.692785e+000
2.779738281091475e-003	1.692785e+000
2.779738300303076e-003	1.692785e+000
2.812148481439825e-003	1.643678e+000
2.812693137200450e-003	1.642853e+000
2.812709938857414e-003	1.642828e+000
2.812712531559260e-003	1.642824e+000
2.812715088648358e-003	1.642820e+000
2.813273340832401e-003	1.642020e+000
2.823306065403234e-003	1.643102e+000
2.824521934758160e-003	1.645099e+000
2.824634420697418e-003	1.645318e+000
2.824859392575933e-003	1.645762e+000
2.825196850393706e-003	1.646440e+000
2.825197729190107e-003	1.646441e+000
2.825651012488469e-003	1.647360e+000
2.837164262272343e-003	1.666179e+000
2.848683136506528e-003	1.676250e+000
2.871720884974896e-003	1.681113e+000
2.881644650121803e-003	1.676757e+000
2.886530284986337e-003	1.672009e+000
2.889317110881389e-003	1.668609e+000
2.890824053452675e-003	1.666575e+000
2.891721472085906e-003	1.665298e+000
2.892201337642118e-003	1.664596e+000
2.892494403933132e-003	1.664161e+000
2.892646719578609e-003	1.663933e+000
2.892742962599543e-003	1.663788e+000
2.892790885839914e-003	1.663715e+000
2.892822658851285e-003	1.663667e+000
2.892837529225120e-003	1.663645e+000
2.892848035487731e-003	1.663629e+000
2.892852563638982e-003	1.663622e+000
2.892855998640117e-003	1.663617e+000
2.892857349158901e-003	1.663615e+000
2.892858421702386e-003	1.663613e+000
2.892858822806094e-003	1.663613e+000
2.892859130192740e-003	1.663612e+000
2.892859255224662e-003	1.663612e+000
2.892859339453315e-003	1.663612e+000
2.892859381961135e-003	1.663612e+000
2.892859408036722e-003	1.663612e+000
2.892859438811510e-003	1.663612e+000
2.892859462962662e-003	1.663612e+000
2.924634420697418e-003	1.615468e+000
2.925107256688533e-003	1.614751e+000
2.925191863119713e-003	1.614623e+000
2.925204866053834e-003	1.614604e+000
2.925217681445563e-003	1.614584e+000
2.925759280089994e-003	1.613809e+000
2.929190619167099e-003	1.611307e+000
2.937007874015753e-003	1.616927e+000
2.937175877084862e-003	1.617254e+000
2.937399881177007e-003	1.617701e+000
2.937684725224040e-003	1.618278e+000
2.937685600240025e-003	1.618280e+000
2.938136933575273e-003	1.619202e+000
2.949600589219495e-003	1.638205e+000
2.961069845086309e-003	1.648633e+000
2.984008356819937e-003	1.654159e+000
2.995058604598726e-003	1.649586e+000
2.999867531043980e-003	1.644987e+000
3.002908583176519e-003	1.641284e+000
3.004348460713290e-003	1.639342e+000
3.005337679864851e-003	1.637933e+000
3.005777491940453e-003	1.637290e+000
3.006103390101423e-003	1.636805e+000
3.006234743237612e-003	1.636608e+000
3.006340057847521e-003	1.636450e+000
3.006378069525980e-003	1.636392e+000
3.006410263787075e-003	1.636343e+000
3.006420937776164e-003	1.636327e+000
3.006430081289989e-003	1.636313e+000
3.006433031735263e-003	1.636309e+000
3.006435518531854e-003	1.636305e+000
3.006436340465787e-003	1.636304e+000
3.006437004882053e-003	1.636303e+000
3.006437244276459e-003	1.636303e+000
3.006437419255537e-003	1.636302e+000
3.006437495936432e-003	1.636302e+000
3.006437544519867e-003	1.636302e+000
3.006437571343544e-003	1.636302e+000
3.006437600362173e-003	1.636302e+000
3.006437626157167e-003	1.636302e+000
3.006438082211124e-003	1.636301e+000
3.037120359955011e-003	1.589813e+000
3.037670998997214e-003	1.588979e+000
3.037681090174272e-003	1.588964e+000
3.037683703092042e-003	1.588960e+000
3.037686091479043e-003	1.588956e+000
3.038245219347587e-003	1.588155e+000
3.048431590398319e-003	1.589535e+000
3.049493813273346e-003	1.591318e+000
3.049600035560849e-003	1.591526e+000
3.049812480135855e-003	1.591948e+000
3.050193783515912e-003	1.592718e+000
3.050200422408880e-003	1.592732e+000
3.050623983780294e-003	1.593596e+000
3.072367686017468e-003	1.622487e+000
3.094122010483385e-003	1.628831e+000
3.109165484275037e-003	1.623125e+000
3.113553521038438e-003	1.618967e+000
3.116676951661235e-003	1.615063e+000
3.117851033711613e-003	1.613454e+000
3.118780353332445e-003	1.612116e+000
3.119115688466169e-003	1.611622e+000
3.119397671276812e-003	1.611201e+000
3.119491829065351e-003	1.611059e+000
3.119572655250224e-003	1.610937e+000
3.119598604993205e-003	1.610898e+000
3.119620802050329e-003	1.610865e+000
3.119627909074254e-003	1.610854e+000
3.119633936398071e-003	1.610845e+000
3.119635893727548e-003	1.610842e+000
3.119637523715558e-003	1.610839e+000
3.119638074814588e-003	1.610838e+000
3.119638509341023e-003	1.610838e+000
3.119638674273201e-003	1.610837e+000
3.119638789250191e-003	1.610837e+000
3.119638843900385e-003	1.610837e+000
3.119638877553709e-003	1.610837e+000
3.119638902019075e-003	1.610837e+000
3.119638932037348e-003	1.610837e+000
3.119638950665173e-003	1.610837e+000
3.149606299212604e-003	1.565432e+000
3.150166315631291e-003	1.564584e+000
3.150168478399182e-003	1.564580e+000
3.150169115234503e-003	1.564579e+000
3.150169642065046e-003	1.564579e+000
3.150731158605180e-003	1.563774e+000
3.161390417862904e-003	1.565892e+000
3.161979752530939e-003	1.566972e+000
3.162222384134672e-003	1.567449e+000
3.162481191178654e-003	1.567973e+000
3.162586997835552e-003	1.568191e+000
3.162587411142805e-003	1.568192e+000
3.163104611923515e-003	1.569260e+000
3.181127856193907e-003	1.595881e+000
3.199159905175716e-003	1.603319e+000
3.228456780175716e-003	1.593187e+000
3.231721429109968e-003	1.589919e+000
3.232944740547992e-003	1.588172e+000
3.233189408309793e-003	1.587808e+000
3.233279999883932e-003	1.587671e+000
3.233311942553028e-003	1.587623e+000
3.233328928460538e-003	1.587597e+000
3.233337366394711e-003	1.587584e+000
3.233342581134833e-003	1.587576e+000
3.233345209889273e-003	1.587572e+000
3.233346914025500e-003	1.587570e+000
3.233347740458603e-003	1.587568e+000
3.233348294551690e-003	1.587568e+000
3.233348556766623e-003	1.587567e+000
3.233348730567936e-003	1.587567e+000
3.233348817345566e-003	1.587567e+000
3.233348870928781e-003	1.587567e+000
3.233348901258640e-003	1.587567e+000
3.233348927043178e-003	1.587567e+000
3.233348956247740e-003	1.587567e+000
3.233348979059813e-003	1.587566e+000
3.262092238470197e-003	1.544016e+000
3.262652254888894e-003	1.543168e+000
3.262654417656787e-003	1.543164e+000
3.262655054492110e-003	1.543164e+000
3.262655581322656e-003	1.543163e+000
3.263217097862773e-003	1.542358e+000
3.273792570038374e-003	1.544359e+000
3.274465691788532e-003	1.545588e+000
3.274707979423963e-003	1.546066e+000
3.274966419568423e-003	1.546591e+000
3.275073670892189e-003	1.546812e+000
3.275074089842672e-003	1.546813e+000
3.275590551181108e-003	1.547883e+000
3.296215789720537e-003	1.576875e+000
3.316851104097064e-003	1.582123e+000
3.346147979097064e-003	1.567044e+000
3.347272838489640e-003	1.565758e+000
3.347282605518563e-003	1.565743e+000
3.347306367448746e-003	1.565707e+000
3.347308170464345e-003	1.565705e+000
3.347309379440613e-003	1.565703e+000
3.347310211608820e-003	1.565702e+000
3.347310796122688e-003	1.565701e+000
3.347311220856283e-003	1.565700e+000
3.347311544270749e-003	1.565700e+000
3.347312480521186e-003	1.565698e+000
3.373453318335214e-003	1.526091e+000
3.374578177727790e-003	1.524387e+000
3.374690663667048e-003	1.524216e+000
3.375138194078863e-003	1.523538e+000
3.375140356846165e-003	1.523535e+000
3.375140993681323e-003	1.523534e+000
3.375141520511605e-003	1.523533e+000
3.375703037120366e-003	1.522728e+000
3.386237093384537e-003	1.524683e+000
3.386951631046125e-003	1.525988e+000
3.387080244036022e-003	1.526240e+000
3.387227230310189e-003	1.526533e+000
3.387521202858524e-003	1.527128e+000
3.387522061219436e-003	1.527130e+000
3.388076490438701e-003	1.528257e+000
3.399305224551408e-003	1.546974e+000
3.410555932703474e-003	1.557783e+000
3.433057349007607e-003	1.563807e+000
3.448826589332429e-003	1.557391e+000
3.453138551533178e-003	1.553191e+000
3.456023456563718e-003	1.549523e+000
3.457139311835749e-003	1.547979e+000
3.457991189925138e-003	1.546746e+000
3.458313301091145e-003	1.546271e+000
3.458578708283163e-003	1.545874e+000
3.458670346548879e-003	1.545736e+000
3.458748762405581e-003	1.545618e+000
3.458774215428728e-003	1.545579e+000
3.458796043370121e-003	1.545546e+000
3.458803031750145e-003	1.545536e+000
3.458808965213757e-003	1.545527e+000
3.458810890996344e-003	1.545524e+000
3.458812493557496e-003	1.545521e+000
3.458813036542896e-003	1.545521e+000
3.458813463394084e-003	1.545520e+000
3.458813626477190e-003	1.545520e+000
3.458813739554846e-003	1.545519e+000
3.458813793788406e-003	1.545519e+000
3.458813827119050e-003	1.545519e+000
3.458813853040692e-003	1.545519e+000
3.458813883371512e-003	1.545519e+000
3.458813904918509e-003	1.545519e+000
3.487064116985383e-003	1.502716e+000
3.487614138370968e-003	1.501883e+000
3.487626117910088e-003	1.501864e+000
3.487630563025062e-003	1.501858e+000
3.487634251054396e-003	1.501852e+000
3.488188976377959e-003	1.501058e+000
3.498312710911142e-003	1.502434e+000
3.499437570303718e-003	1.504345e+000
3.499550056242976e-003	1.504567e+000
3.499775028121491e-003	1.505020e+000
3.500112485939264e-003	1.505710e+000
3.500113364735664e-003	1.505711e+000
3.500566648034027e-003	1.506647e+000
3.512079897817901e-003	1.526166e+000
3.523598772052086e-003	1.537434e+000
3.546636520520454e-003	1.543683e+000
3.563071623883904e-003	1.536866e+000
3.567305365892900e-003	1.532682e+000
3.569996906907116e-003	1.529217e+000
3.571050724807048e-003	1.527749e+000
3.571831949996725e-003	1.526615e+000
3.572137811361857e-003	1.526163e+000
3.572384719251578e-003	1.525793e+000
3.572472645296767e-003	1.525661e+000
3.572547367119305e-003	1.525548e+000
3.572571973652396e-003	1.525511e+000
3.572593102261700e-003	1.525479e+000
3.572599879116663e-003	1.525468e+000
3.572605639876738e-003	1.525460e+000
3.572607508640476e-003	1.525457e+000
3.572609062833755e-003	1.525455e+000
3.572609590277513e-003	1.525454e+000
3.572610003776360e-003	1.525453e+000
3.572610162639576e-003	1.525453e+000
3.572610272273565e-003	1.525453e+000
3.572610325254565e-003	1.525453e+000
3.572610357772336e-003	1.525453e+000
3.572610384785264e-003	1.525452e+000
3.572610415060312e-003	1.525452e+000
3.572610438793395e-003	1.525452e+000
3.599550056242976e-003	1.484635e+000
3.600110072661685e-003	1.483786e+000
3.600112235429583e-003	1.483783e+000
3.600112872264911e-003	1.483782e+000
3.600113399095464e-003	1.483781e+000
3.600674915635552e-003	1.482977e+000
3.610798650168735e-003	1.484304e+000
3.611923509561311e-003	1.486297e+000
3.612164855358572e-003	1.486776e+000
3.612422290875651e-003	1.487303e+000
3.612533497919730e-003	1.487534e+000
3.612533932322247e-003	1.487535e+000
3.613048368953887e-003	1.488609e+000
3.627468016422511e-003	1.512120e+000
3.641901759343205e-003	1.522787e+000
3.670769245184593e-003	1.523497e+000
3.678110107056288e-003	1.518747e+000
3.682065391916848e-003	1.514161e+000
3.683741876616069e-003	1.511931e+000
3.684862840328352e-003	1.510344e+000
3.685361284095389e-003	1.509616e+000
3.685726011841320e-003	1.509074e+000
3.685875200869188e-003	1.508851e+000
3.685993542829879e-003	1.508672e+000
3.686036946020625e-003	1.508607e+000
3.686073519096961e-003	1.508551e+000
3.686085764373905e-003	1.508533e+000
3.686096260607711e-003	1.508517e+000
3.686099653476880e-003	1.508512e+000
3.686102520463119e-003	1.508508e+000
3.686103465376721e-003	1.508506e+000
3.686104232803851e-003	1.508505e+000
3.686104507041625e-003	1.508505e+000
3.686104709311255e-003	1.508504e+000
3.686104796616984e-003	1.508504e+000
3.686104852347609e-003	1.508504e+000
3.686104882714951e-003	1.508504e+000
3.686104911053439e-003	1.508504e+000
3.686104941301260e-003	1.508504e+000
3.686104996738179e-003	1.508504e+000
3.712035995500569e-003	1.469215e+000
3.712596011919280e-003	1.468366e+000
3.712598174687180e-003	1.468363e+000
3.712598811522510e-003	1.468362e+000
3.712599338353064e-003	1.468361e+000
3.713160854893145e-003	1.467556e+000
3.723284589426328e-003	1.468903e+000
3.724409448818904e-003	1.470900e+000
3.724650551320667e-003	1.471380e+000
3.724907727322548e-003	1.471907e+000
3.725019956207720e-003	1.472140e+000
3.725020394601803e-003	1.472141e+000
3.725534308211480e-003	1.473216e+000
3.739012303985322e-003	1.495680e+000
3.752503474730594e-003	1.506996e+000
3.779485816221138e-003	1.510815e+000
3.789048291458897e-003	1.505776e+000
3.793617816305311e-003	1.500946e+000
3.796013317360605e-003	1.497897e+000
3.797381460823746e-003	1.496008e+000
3.798135804133256e-003	1.494921e+000
3.798577779701229e-003	1.494271e+000
3.798819552319875e-003	1.493910e+000
3.798963527796796e-003	1.493694e+000
3.799040867103013e-003	1.493577e+000
3.799087957835292e-003	1.493506e+000
3.799112568844151e-003	1.493469e+000
3.799128039355064e-003	1.493445e+000
3.799135808839597e-003	1.493434e+000
3.799140911531987e-003	1.493426e+000
3.799143338260787e-003	1.493422e+000
3.799145016967333e-003	1.493420e+000
3.799145768775631e-003	1.493419e+000
3.799146307335159e-003	1.493418e+000
3.799146543236554e-003	1.493417e+000
3.799146705729277e-003	1.493417e+000
3.799146784169855e-003	1.493417e+000
3.799146832949058e-003	1.493417e+000
3.799146860721940e-003	1.493417e+000
3.799146892558373e-003	1.493417e+000
3.799146918829899e-003	1.493417e+000
3.799146978884141e-003	1.493417e+000
3.824521934758162e-003	1.454970e+000
3.825023659728690e-003	1.454210e+000
3.825073394184420e-003	1.454134e+000
3.825091832588683e-003	1.454106e+000
3.825107110163039e-003	1.454083e+000
3.825646794150738e-003	1.453312e+000
3.835770528683921e-003	1.454755e+000
3.836895388076497e-003	1.456683e+000
3.837007874015755e-003	1.456907e+000
3.837232845894270e-003	1.457363e+000
3.837570303712043e-003	1.458057e+000
3.837571182508443e-003	1.458059e+000
3.837849760967400e-003	1.458639e+000
3.838024465730032e-003	1.459001e+000
3.849537505974900e-003	1.478770e+000
3.861056170567714e-003	1.490456e+000
3.884093499753340e-003	1.496031e+000
3.907710999015755e-003	1.484744e+000
3.908801741895156e-003	1.483256e+000
3.910983227653957e-003	1.480174e+000
3.911387826295901e-003	1.479583e+000
3.911690567946442e-003	1.479131e+000
3.911783295026309e-003	1.478991e+000
3.911855001574278e-003	1.478883e+000
3.911880280521050e-003	1.478845e+000
3.911901186822678e-003	1.478813e+000
3.911908289286371e-003	1.478802e+000
3.911914316967680e-003	1.478793e+000
3.911916300314235e-003	1.478790e+000
3.911917958790418e-003	1.478788e+000
3.911918519766238e-003	1.478787e+000
3.911918961661622e-003	1.478786e+000
3.911919130168640e-003	1.478786e+000
3.911919247077343e-003	1.478786e+000
3.911919303114083e-003	1.478786e+000
3.911919337546657e-003	1.478786e+000
3.911919364181019e-003	1.478786e+000
3.911919395367612e-003	1.478785e+000
3.911919417482669e-003	1.478785e+000
3.937007874015755e-003	1.440773e+000
3.937567890434477e-003	1.439924e+000
3.937570053202380e-003	1.439921e+000
3.937570690037712e-003	1.439920e+000
3.937571216868270e-003	1.439919e+000
3.938132733408331e-003	1.439115e+000
3.948256467941514e-003	1.440496e+000
3.949381327334091e-003	1.442501e+000
3.949621980601841e-003	1.442981e+000
3.949878677420776e-003	1.443510e+000
3.949992793088798e-003	1.443748e+000
3.949993238853126e-003	1.443749e+000
3.950506186726666e-003	1.444826e+000
3.962114973423586e-003	1.464984e+000
3.973735107908088e-003	1.476976e+000
3.996975376877093e-003	1.482968e+000
4.020196938273348e-003	1.472350e+000
4.021321797665924e-003	1.471163e+000
4.023571516451076e-003	1.468060e+000
4.024186100709086e-003	1.467178e+000
4.024922054177632e-003	1.466090e+000
4.025068438530726e-003	1.465871e+000
4.025168166758385e-003	1.465721e+000
4.025201639071900e-003	1.465670e+000
4.025227070220830e-003	1.465632e+000
